STATION_ID,DATETIME,VALUE,UNITS,SENSOR_NUMBER,DURATION,DATA_FLAG,SENSOR_TYPE,OBS_DATE,RESERVOIR_NAME,STATION_ID_INPUT
THC,2005-01-01,10447591.164027324,M3,15,M, ,STORAGE,20050101 0000,LAKE TAHOE AT TAHOE CITY,THC
THC,2005-02-01,28468760.8105963,M3,15,M, ,STORAGE,20050201 0000,LAKE TAHOE AT TAHOE CITY,THC
THC,2005-03-01,92807173.4570739,M3,15,M, ,STORAGE,20050301 0000,LAKE TAHOE AT TAHOE CITY,THC
STP,2005-01-01,126185191.98110925,M3,15,M,r,STORAGE,20050101 0000,STAMPEDE,STP
STP,2005-02-01,127048629.26739249,M3,15,M,r,STORAGE,20050201 0000,STAMPEDE,STP
STP,2005-03-01,134326172.10892275,M3,15,M,r,STORAGE,20050301 0000,STAMPEDE,STP
DNN,2005-01-01,4329521.249791725,M3,15,M,r,STORAGE,20050101 0000,DONNER LAKE,DNN
DNN,2005-02-01,4354190.886542675,M3,15,M,r,STORAGE,20050201 0000,DONNER LAKE,DNN
DNN,2005-03-01,4995601.4420673745,M3,15,M,r,STORAGE,20050301 0000,DONNER LAKE,DNN
MRT,2005-01-01,970750.2061498824,M3,15,M, ,STORAGE,20050101 0000,MARTIS CREEK RESERVOIR,MRT
MRT,2005-02-01,981851.5426878099,M3,15,M, ,STORAGE,20050201 0000,MARTIS CREEK RESERVOIR,MRT
MRT,2005-03-01,1254451.0287858075,M3,15,M, ,STORAGE,20050301 0000,MARTIS CREEK RESERVOIR,MRT
PRS,2005-01-01,6068730.640733699,M3,15,M,r,STORAGE,20050101 0000,PROSSER CREEK RESERVOIR,PRS
PRS,2005-02-01,6130404.732611075,M3,15,M,r,STORAGE,20050201 0000,PROSSER CREEK RESERVOIR,PRS
PRS,2005-03-01,11868562.240882045,M3,15,M, ,STORAGE,20050301 0000,PROSSER CREEK RESERVOIR,PRS
BOC,2005-01-01,6649700.586218572,M3,15,M, ,STORAGE,20050101 0000,BOCA RESERVOIR,BOC
BOC,2005-02-01,6105735.095860125,M3,15,M,r,STORAGE,20050201 0000,BOCA RESERVOIR,BOC
BOC,2005-03-01,15170593.119996702,M3,15,M, ,STORAGE,20050301 0000,BOCA RESERVOIR,BOC
BDP,2005-01-01,16689009.262017675,M3,15,M, ,STORAGE,20050101 0000,BRIDGEPORT RESERVOIR,BDP
BDP,2005-02-01,21610601.793832198,M3,15,M,r,STORAGE,20050201 0000,BRIDGEPORT RESERVOIR,BDP
BDP,2005-03-01,32403567.872372825,M3,15,M, ,STORAGE,20050301 0000,BRIDGEPORT RESERVOIR,BDP
SDB,2005-01-01,5155954.080948549,M3,15,M,r,STORAGE,20050101 0000,SADDLEBAG LAKE RESERVOIR,SDB
SDB,2005-02-01,4465204.25192195,M3,15,M,r,STORAGE,20050201 0000,SADDLEBAG LAKE RESERVOIR,SDB
SDB,2005-03-01,3774454.42289535,M3,15,M,r,STORAGE,20050301 0000,SADDLEBAG LAKE RESERVOIR,SDB
GLK,2005-01-01,12014113.097712649,M3,15,M,r,STORAGE,20050101 0000,GEM LAKE,GLK
GLK,2005-02-01,8572698.770955125,M3,15,M,r,STORAGE,20050201 0000,GEM LAKE,GLK
GLK,2005-03-01,3305731.3246273,M3,15,M,r,STORAGE,20050301 0000,GEM LAKE,GLK
GNT,2005-01-01,17971830.373067074,M3,15,M, ,STORAGE,20050101 0000,GRANT LAKE,GNT
GNT,2005-02-01,17540111.72992545,M3,15,M, ,STORAGE,20050201 0000,GRANT LAKE,GNT
GNT,2005-03-01,19168307.75548815,M3,15,M, ,STORAGE,20050301 0000,GRANT LAKE,GNT
CRW,2005-01-01,153691836.9584185,M3,15,M, ,STORAGE,20050101 0000,LAKE CROWLEY,CRW
CRW,2005-02-01,165779958.966384,M3,15,M, ,STORAGE,20050201 0000,LAKE CROWLEY,CRW
CRW,2005-03-01,171700671.786612,M3,15,M, ,STORAGE,20050301 0000,LAKE CROWLEY,CRW
TNM,2005-01-01,4070490.0639067497,M3,15,M, ,STORAGE,20050101 0000,TINEMAHA RESERVOIR,TNM
TNM,2005-02-01,1085464.0170417998,M3,15,M, ,STORAGE,20050201 0000,TINEMAHA RESERVOIR,TNM
TNM,2005-03-01,5649346.81596755,M3,15,M, ,STORAGE,20050301 0000,TINEMAHA RESERVOIR,TNM
HWE,2005-01-01,38657320.788738646,M3,15,M, ,STORAGE,20050101 0000,HAIWEE,HWE
HWE,2005-02-01,38620316.333612226,M3,15,M, ,STORAGE,20050201 0000,HAIWEE,HWE
HWE,2005-03-01,29899599.7421514,M3,15,M, ,STORAGE,20050301 0000,HAIWEE,HWE
SKR,2005-01-01,8597368.407706074,M3,15,M,r,STORAGE,20050101 0000,SOUTH LAKE RESERVOIR,SKR
SKR,2005-02-01,7450230.2987869,M3,15,M,r,STORAGE,20050201 0000,SOUTH LAKE RESERVOIR,SKR
SKR,2005-03-01,6044061.00398275,M3,15,M,r,STORAGE,20050301 0000,SOUTH LAKE RESERVOIR,SKR
SLW,2005-01-01,89348490.3845907,M3,15,M, ,STORAGE,20050101 0000,LAKE SILVERWOOD,SLW
SLW,2005-02-01,85485225.26939194,M3,15,M, ,STORAGE,20050201 0000,LAKE SILVERWOOD,SLW
SLW,2005-03-01,90987787.74669133,M3,15,M, ,STORAGE,20050301 0000,LAKE SILVERWOOD,SLW
